source_code,target_code,target_display,target_system
1845741000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
12988441000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161241000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
818941000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
8263641000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2956041000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
811841000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5969941000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
808841000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3909141000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
40241000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
172741000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1426241000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
615541000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
955541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162241000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161641000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
610641000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
614641000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376541000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
450241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
898341000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
742641000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
57341000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4454641000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9278541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3151841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5999241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5093641000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
6045641000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4571241000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3279641000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3346641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
816441000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
756641000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3136041000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1425441000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
933541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373841000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
770141000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4548841000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3858741000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4424741000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4656741000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092541000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5566341000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5710441000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
143741000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
546241000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1470341000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4424841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
482941000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
956741000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5975441000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
372841000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1009041000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9292641000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
811241000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162341000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
377041000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
116941000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161941000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
768641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162841000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
172841000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
955641000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161841000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162941000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5566041000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2101641000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1374141000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
496641000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2216241000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
234841000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
14259741000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
965341000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
8197041000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
614841000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
496441000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
550041000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1374041000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092041000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376741000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
614341000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
745041000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1371041000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
12312641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5053141000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2011541000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
217041000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180841000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162641000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
812041000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
470641000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
6181041000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1469941000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
14021341000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
816641000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5453941000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
209841000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3152541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3199141000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
953141000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
470541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
793741000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
40441000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1495441000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1893341000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1731541000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
967041000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
13813041000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1372941000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161041000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5890141000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161341000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
896841000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
811141000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3163141000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
484741000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1372841000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5376441000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3954441000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
935441000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3152641000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2955941000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162441000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
57141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3160841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5975541000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1371341000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9808241000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
902741000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1276541000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
172341000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1374441000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3909241000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1731641000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1543941000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
77541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1374541000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9121841000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
615641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
8196641000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
428741000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161141000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
546141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092741000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373041000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092641000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1451041000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
172441000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1450341000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
921541000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
903541000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376641000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
742841000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4454541000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
483041000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2864341000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
811941000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1455341000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373741000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
377341000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1450041000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1426341000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1083941000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1257941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
491641000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1450241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3136141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5991141000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5816741000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
10713941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
74541000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
13141000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1274641000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
742541000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9159341000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
744941000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376841000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2746441000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1468141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
351941000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3160641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1544141000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
4548741000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3083241000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
143841000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180941000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1371141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
431241000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5890441000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1551841000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
209241000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1449841000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1731741000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5566441000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3160941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1845641000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3198941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
746141000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1893241000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
370241000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373541000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162741000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2864241000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
40641000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373941000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
756741000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3091841000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3924141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
14246041000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1374241000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3346941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
234641000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
372741000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
901441000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3279541000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092441000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
172941000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3995341000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092341000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1523941000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
169041000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1366241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
13777741000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376441000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3086241000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3198841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
2739541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161441000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3162541000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1371241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3995241000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
816541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
965841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
615141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1449941000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1414241000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3346841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1132841000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5401741000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
216441000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
742741000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180741000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
141341000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
745441000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
743041000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
234741000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3199041000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3091941000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
8196441000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
523141000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5128741000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
53841000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
546041000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
937341000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1425541000033114,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
376941000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9292741000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3091741000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
965441000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
742141000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
370841000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161741000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092241000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5899441000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5999141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
7681541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1611441000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3190741000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
13443441000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
8196541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1373441000033119,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1368341000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
377141000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3083141000033112,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
74641000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
485141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
935341000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
167541000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
955341000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
171941000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
9159541000033117,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
796541000033115,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3924941000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3161541000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
169141000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
92341000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
935541000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
13812841000033111,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
247941000033110,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
3092141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
615241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
167341000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
1552341000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
369141000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
5899341000033118,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
11241000033113,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
246241000033116,Diuretics,Diuretics,https://datatools4heart.eu/fhir/CodeSystem/medication-group
